course_id,event_id,course_name
MRKT620-M01LEC,1dc5da9d-ee5b-4851-88de-e297e883e492,Strategic Marketing & Branding
MRKT750-M01LEC,1234d2c3-e89e-43d2-a6d6-ef30b2403d79,Marketing Research Insights
ARCH361-M01LEC,c49a2cf4-be80-46b3-a4dc-88b18c78596c,Arch Hist Sem
ARCH481-M13LEC,f24304b4-3641-436b-be1d-5f571e60adb8,Professional Practice I
ARCH481-M21LEC,42c68955-8de1-40bd-a497-f67bf1763adc,Professional Practice I
ARCH481-M22LEC,915dfee6-8b61-448b-9d91-5a948250ea05,Professional Practice I
DATA101-M02LEC,f32ecc31-1e27-4e02-9983-0a7ddb789971,Making Sense of a Data-Society
DSGN402-M02LEC,542d7b6c-398b-434c-bf5b-db8d1478f406,Senior Proj in Interior Design
ECON501-M01LEC,8e1131e6-828f-4353-a7d0-7eed3cc409b2,Principles of Economics I
MGMT605-M02LEC,3308c59c-7ef0-4f80-8a5e-308d3c6a1a25,Org Devpt & Behvrl
MRKT620-M03LEC,ebd3247e-fe7b-4a8e-ad9b-9a61a7e8ab24,Strategic Marketing & Branding
MRKT620-M04LEC,fa1dcd3f-6722-4570-bbbc-76f25594c798,Strategic Marketing & Branding
DSGN160-M01LEC,59595255-b308-4366-aced-aa3b53a05900,Design Theory: History/Context
DSGN221-M01LEC,2e936e90-80fb-45f7-b0e1-f45650e25fae,Working Drawings
EDCO705-M01LEC,3d728772-80cb-4b3e-820a-afe2aba556bb,Career Couns/Lifestyle Develop
FCWR161-M03LEC,d194e96e-9fc2-411b-82a8-75298d0c2788,Writing II:Comp Intl Stds
MGMT102-M02LEC,68d20f3c-52d1-4c7f-a1e3-a70ffa2dd4ba,Principles of Management
MHCO705-M01LEC,87ffd036-9f18-477e-b144-e65b2b19500e,Career Couns&Dev
PSYC330-M01LEC,c6425852-cb51-43e9-9dff-f141da4e47b3,Comm & Interv Tech
ARCH161-M01LEC,a8ce8456-eb50-4db0-8e19-170a7c2cd170,Global Hist of Architecture I
DATA101-M01LEC,1d99dd71-dd18-4db5-8a4b-570312a2abfa,Making Sense of a Data-Society
MGMT235-M01LEC,450d9613-6971-43b7-828c-401a47a2dd5d,International Business
MGMT650-M02LEC,6c73d0d1-811e-488a-9781-5449abc42d2c,Strategic Leadership Capstone
PHYS150-M01LEC,085b7ec5-a9e0-4c09-888a-f097893c734b,Introductory Physics II
ARCH325-M03LEC,5e1a162e-f50a-475b-8956-7a039cb41d30,Environmental Systems II
BIOL250-M01LEC,933c9016-aa90-42dd-8b30-c0a3a1a3b48f,Biostatistics
CSCI125-M03LEC,3fa0525d-5bbc-4fff-8717-58bd42a4f34d,Computer Programming I
CSCI125-M04LEC,33cef571-db4f-48ec-bfa6-3b2de96651da,Computer Programming I
CSCI690-M01LEC,b7baef23-ee8e-4471-9842-23ddcc8b7c09,Computer Networks
DTSC630-M01LEC,6adf5f7e-6506-4b9a-ab7d-4994db0c599d,Data Visualization
EENG755-M01LEC,cb95fb7f-783d-4b92-bcbe-acc2aed3127f,Computer Networks
MRKT620-E25LEC,75e669ca-a38f-4468-80e2-02912c3b5a5a,Strategic Marketing & Branding
MRKT710-M01LEC,dbb5b48f-6364-4510-bb33-ecb83e80cdbf,International Marketing
AAID240-M05LEC,af6748a5-479d-42ac-a2fc-0ea9ad606903,Visualization II
ACCT601-E25LEC,684c9eb2-824b-44fd-8a37-b0de7e92c019,Managerial Accounting
ARCH211-M01LEC,dc1ffcab-47a5-4e8b-ae09-671dcefbf052,Statics & Strength of Material
ARCH411-M01LEC,c0f99e1c-53a9-497a-9e10-077631e78e28,Advanced Structural Concepts I
ACCT501-M01LEC,d5b4e09c-50b3-4354-80a5-bf51d187e921,Accounting I
ACCT601-M01LEC,e931379c-e21a-4f5c-bc3f-6017f61af6cc,Managerial Accounting
ACCT601-M02LEC,a2a1e247-043c-4840-9a93-1142f71d2555,Managerial Accounting
ARCH161-M02LEC,57048099-84c2-4d70-89c7-021172c41485,Global Hist of Architecture I
ECON601-M01LEC,e71c27bc-4bd1-4e9c-86e6-06c323649d5e,Managerial Econ for Dec Making
ECON601-M02LEC,51aa6104-c49e-42c4-a6fa-b3b7ba462c3c,Managerial Econ for Dec Making
FINC201-M01LEC,c639e239-39e4-4b19-b22a-e107d88683ed,Corporation Finance
FINC601-M02LEC,58030e64-80a2-4137-94b5-2d2614f4d6f7,Financial Management
MATH136-M02LEC,2f55aaa0-f9c0-4f83-b7e7-28ab15e3df70,Fundamentals of Precalculus II
MGMT605-M03LEC,ab57b2cf-397a-4535-ba19-bba589a9e72c,Org Devpt & Behvrl
ACCT110-M01LEC,629c34dc-e0fa-4396-b7cc-aeafa41e7826,Managerial Accounting
BUSI650-M01LEC,d5b1dd78-4048-472d-9818-8f60e3aea6aa,Business Analytics & Decision
FINC601-M03LEC,e67cffb4-cc74-405c-b767-d4064f36b872,Financial Management
MIST610-M02LEC,3e43f80f-3f20-4966-99ee-fbfaef82b48b,ERP Systems
MIST660-E25LEC,81ea8f8a-e979-452d-99e6-48249e5ea3c6,Info Systems & Resource Mgmt
QANT300-M01LEC,c344daa4-2fc6-44c9-95a7-88d6167a52ac,Production & Operations Mgmt
QANT405-M01LEC,392df161-d2f4-4c14-a3b9-697275d1da78,Management Science
QANT501-M01LEC,5b8d0a0e-ab58-4099-a369-e21e6ac48fb0,Business Statistics
QANT510-M01LEC,f7aa3926-9066-4ebf-b26a-08116f04a819,Prod Op Mgmt
QANT620-M01LEC,c7f8318d-b4f9-4619-9761-c5b5f557bacd,Decision Models
QANT630-E25LEC,cbdf7742-91a2-4ebf-8159-c49b79cbd623,Operations & Supply Chain Mgmt
QANT630-M01LEC,a1ed1bf1-561c-4eb2-bb6f-e84ee0fa9ab2,Operations & Supply Chain Mgmt
BIOL350-M01LEC,fa5a61de-4821-4220-8184-c5893123aa34,Bioinformatics & Funct Genomic
CHEM150-M01LEC,369d6bad-a9f1-415d-bda4-6f72814b5c4f,General Chemistry II
FCWR101-M02LEC,996016c3-1d41-4d9a-b1f2-ec6906916b89,Writing I:Found Coll Comp
FCWR151-M03LEC,51ac68e9-0065-47b1-a69b-8a3decedd7af,Writing II:Fnd Rsrch Writ
FCWR151-M04LEC,b3037148-1a87-472c-a29d-ae5f5cec21d0,Writing II:Fnd Rsrch Writ
ICLT300-M01LEC,20efde6c-f58b-4b4d-b35f-42fd2a0f12b7,Core Seminar in Literature
ICLT327-M02LEC,dfaf71b3-25c0-4746-a315-f9fe9c26f4f6,The Literature of Initiation
MATH136-M05LEC,a1c37b4c-c80d-4318-b711-9a776d85381b,Fundamentals of Precalculus II
MATH136-M06LEC,5bce549e-6279-44b5-8278-10ac2840df10,Fundamentals of Precalculus II
BIOL150-M01LEC,4086a783-fd61-4e63-b9e9-0d434193623a,General Biology II
CSCI155-M03LEC,80bbaa6a-fd60-49fc-a41e-1ab6d46fbec1,Computer Org and Architecture
CSCI155-M04LEC,348f2357-5858-40e7-8386-fd241efaa925,Computer Org and Architecture
CSCI185-M03LEC,2f3670d3-8a8a-4b9f-a817-d8ffd946c4b4,Computer Programming II
CSCI185-M04LEC,f6705d36-552c-4b8c-b851-b4dae73ff21d,Computer Programming II
CSCI235-M03LEC,fb829e92-8aa7-48ea-9fd1-b9df198e2648,Elements of Discrete Structure
CSCI235-M04LEC,51ac721f-0485-4271-9692-485cc702e0dd,Elements of Discrete Structure
CSCI260-M01LEC,9f738a7d-fa60-49b3-9547-ce24236859f1,Data Structures
CSCI260-M02LEC,fb5f49ba-b559-4c90-a893-e7e03a2dafe1,Data Structures
CSCI330-M03LEC,eaa2ed40-c9e9-4dbc-8ccb-f24398ccecdb,Operating Systems
CSCI330-M04LEC,8f7eed6f-14ed-4655-b428-8752c603e3d7,Operating Systems
CSCI345-M01LEC,303d5fc4-adb9-491b-bab5-61d96caea638,Computer Networks
CSCI436-M01LEC,16457808-67b0-4a85-8a28-cc0a687c5646,Big Data Mgmt
CSCI503-M03LEC,d1075464-2229-4018-a037-66d99789bf39,Organ and Arch
CSCI504-M03LEC,7b4d7bea-e0b8-407b-8015-5e789a2d8a6b,Computer Programming II
CSCI507-M01LEC,796984c8-6681-42a4-8a9b-33364acf193d,Data Structures
CSCI509-M03LEC,03f84230-6b34-48f7-bf66-7c9cbe240c91,Operating Systems
CSCI636-M01LEC,de328bd8-a958-4076-8751-081d47a2fd7a,Big Data Analytics
CSCI665-M01LEC,a4a364a3-9e3a-4b04-8efe-c51524717333,Software Engineering
CSCI760-M01LEC,66d07638-5755-4c58-9cd5-360f305394bf,Database Systems
DTSC701-M01LEC,899b4ed8-fde0-4fa6-b6b2-579223e95de6,Introduction to Big Data
ETEC120-M01LEC,26fde03b-b43c-4ce6-a0a2-c92b88acf013,Electrical Technology II
MATH180-M04LEC,2a39812a-0ac2-4fd8-8018-ff5a7e326a64,Calculus II
MATH310-M02LEC,7d098839-2fba-4439-8770-243652a8ce89,Linear Algebra
PHYS185-M01LEC,ef9ec95d-8257-4a76-b33d-dc0f5fe7b570,General Physics for Pre-Med II
PSYC101-M01LEC,c36333a1-29a9-4dcb-802c-0ccb321a5e8b,Introduction to Psychology
CSCI135-M01LEC,f35d1c1a-4e64-4af3-a2c1-624eb41e5954,Digital Logic Design Fund
CSCI445-M02LEC,38623a7e-9996-4044-afce-41818ace9110,Operating System Security
CSCI620-M02LEC,7cf0c69e-4279-4ea2-9720-e0e9b2affc65,Operating System Security
CSCI651-M03LEC,9a95be62-8115-48d9-b0e0-d4b88b6edb22,Algorithm Concepts
DTSC610-M01LEC,5d259104-5a4f-4f33-9b2b-dca498d0abc8,Programming for Data Science
ECON204-M01LEC,a1e56311-e7d7-4d61-bdd0-e7253f8983e7,Principles of Economics II
EENG125-M01LEC,cb1e7c45-0239-43d3-a160-647f70480081,Fundamentals of Digital Logic
EENG505-M01LEC,33368563-0001-4cba-8397-88dbca5cf232,Fundamentals of Digital Logic
ICBS305-M01LEC,f545fc80-34de-4914-aeb9-85a38411d717,Gender Identity
INCS745-M01LEC,55098409-7ec3-4bfc-b916-7ea89509de7b,Intrusion Detect & Hacker Exp
ITEC305-M01LEC,b4369904-2935-4e9e-b3e7-bff902e5844b,Internet Programming I
ITEC445-M02LEC,624f0fff-faf8-49f0-ad47-4565a0d071c2,Operating System Security
MATH180-M01LEC,5bc84c82-4826-41e3-b2a4-37bcb5b8731a,Calculus II
MATH180-M03LEC,20e05428-8b9a-4d8f-81f3-bd171e25cfaa,Calculus II
PSYC338-M01LEC,670c77b8-1ca5-4bbc-9955-4ad3bed08e36,Health Psychology
ARCH362-M01LEC,7849724c-4892-4209-9cc3-e32e36f450ae,History and Theory of the City
BIOE440-M01LEC,43e575d4-c0eb-4e98-8181-061ff764640b,Process Control Biotechnology
EENG310-M01LEC,33029084-f812-4966-ad60-39a8764cd653,Electronics II
EENG320-M01LEC,1f3340d1-750f-4d94-85af-7cf2807f49fc,Control Systems
EENG512-M01LEC,3a1b3169-6442-4efc-b312-40a9c557c71a,Control Systems
EENG611-M01LEC,33b045cb-d47a-4b77-847d-fdd97245628f,Radar System Analysis
EENG770-M01LEC,04b1e4f7-a23b-4815-9666-90c75525595f,Digital Communications
FCWR101-M03LEC,5db6b5b1-77e9-48f8-a556-989430786990,Writing I:Found Coll Comp
ICLT308-M01LEC,3028b737-a9a8-44c4-a29b-46e0a714b485,Contemporary Poetry
MATH350-M01LEC,abec9d7c-97bc-4fec-bb7d-bd8e36c86e66,Advanced Calculus
PSYC370-M01LEC,4078af6a-e1b8-457c-8e2d-9d86457cfa89,Intro Res Methds
WRIT110-M01LEC,1567ab93-030d-403a-bbcf-35a38b0447ae,Bas Wrt/Rdg Intl
CSCI130-M02LEC,a88c2955-0417-47f1-b4ae-4dab2735aebf,Computer Organization
CSCI135-M02LEC,7b29b928-0105-4999-a52e-12a99d2c7b59,Digital Logic Design Fund
CSCI185-M05LEC,76bf1628-a00b-4029-bb6c-5bf5e193fd79,Computer Programming II
CSCI185-M06LEC,cf6e10a5-2ddd-4d76-8d31-72ce26119b14,Computer Programming II
CSCI185-M07LEC,408b7176-af19-4973-a547-9a1b5113fe2e,Computer Programming II
CSCI300-M01LEC,d9c996fa-564d-4d8d-abcb-3d1223346c59,Database Management
CSCI312-M01LEC,dd205305-faa6-4066-894d-5ddb16e97654,Theory of Computation
CSCI318-M01LEC,54814775-7764-4104-b66e-af22427ab447,Programming Language Concepts
CSCI380-M01LEC,b17dbc1d-c1aa-4185-9067-c3c6dcb64ef3,Intro to Software Engineering
CSCI415-M01LEC,fb601036-0314-4f2f-ba6b-66564262342f,Introduction to Data Mining
CSCI426-M01LEC,b5b278d1-40ff-4be3-ab69-afdb4a69d44e,Information Retrieval
CSCI504-M07LEC,23fc1692-b443-4953-9da7-2daa2d24c172,Computer Programming II
CSCI621-M01LEC,61441aeb-3da8-4d10-bdb9-d89896be5098,Programming Languages
CSCI626-M01LEC,b9bc53f1-9480-4fad-8f83-2e79b1a0132b,Information Retrieval
CSCI657-M01LEC,55a6fe04-8d7f-4ef3-9eae-244a48774e7c,Introduction to Data Mining
CSCI860-M01LEC,24e0658b-374d-4866-b2c4-7d516bfe8ec7,Special Topics
DTSC710-M01LEC,954d68eb-2489-415a-805c-411c0e5bc957,Machine Learning
EENG125-M02LEC,b9cb1f19-c5f2-4ebd-b5cf-6f8ea7fd2339,Fundamentals of Digital Logic
EENG505-M02LEC,f291963f-c008-4c00-b73a-11325aa5da4f,Fundamentals of Digital Logic
EENG860-M02LEC,0ce52422-c36f-4587-b3e7-d4ef3be6623e,Special Topics
ETCS108-M01LEC,7b244290-814c-4bff-a714-919be46be16d,"Computer, Internet and Society"
IENG400-M01LEC,49cd4067-7950-4f82-a286-0290aa88d369,Technology and Global Issues
INCS735-M01LEC,687754d0-3db7-4018-9376-1f8c92aa4c0d,Secure Software Engineering
ITEC290-M01LEC,dd96e3c2-27d2-4d7f-b7a3-5ddefcc21f87,Database Systems
MATH170-M02LEC,29d26e00-c97a-4c98-afd3-e0e577197ee2,Calculus I
PHYS150-M01LLAB,ee5c9e27-92a4-4cb2-a154-3d3c4df2e278,Introductory Physics II
PHYS170-M01LLAB,54e34001-2ee6-4baa-9278-0d225ddbb504,General Physics I
PHYS170-M02LLAB,1825cc73-45e7-477e-9a97-a7cea7997097,General Physics I
PHYS170-M03LLAB,59e3649a-02d9-401b-8e3c-bc2e9d19adaf,General Physics I
PHYS180-M01LLAB,8b42af59-83ec-42f1-beda-1d003b93ffc9,General Physics II
PHYS180-M02LLAB,15de766a-74d1-4ba8-a557-f58e0687a46d,General Physics II
PHYS180-M03LLAB,ade0b7ed-1016-4341-abbc-4521117308b0,General Physics II
PHYS185-M01LLAB,fa94ce0c-c2de-495c-b08f-5497f1d0b1d6,General Physics for Pre-Med II
PHYS226-M01LAB,42373e39-25b7-449f-8352-9de87890e180,Intro to Modern Physics Lab
BIOL110-M01LEC,d8d88dff-f9e3-4c4d-9ab1-4e5486f5a733,General Biology I
CSCI125-M01LEC,7e67bda9-34c8-418b-a26b-25257bd08cbc,Computer Programming I
CSCI125-M02LEC,68ef5b9b-9dc3-4a5d-8c23-2971ba8d5fcb,Computer Programming I
CSCI185-M01LEC,a222ec8b-c42b-4ca0-b814-91cbfe308f7b,Computer Programming II
CSCI355-M01LEC,241b69bf-5fcb-4f85-85f8-f046e5bf3677,Artificial Intelligence I
ECON202-M01LEC,9b779927-1e14-4552-84ed-0c507b92913f,Principles of Economics I
MATH115-M01LEC,8c7b27b8-545b-4577-b1ab-342e8ae631ff,Intro to Mathematics Concepts
MATH320-M01LEC,6f016a86-c24c-474b-b056-5cb637783d50,Differential Equations
MGMT102-M01LEC,da22dedc-90b0-42e0-9a87-be9dd7c74def,Principles of Management
PHYS170-M02LEC,8769ec53-771c-47a7-aef2-e5349be5a1b3,General Physics I
PHYS180-M02LEC,78217e8d-0371-4464-bf67-6ec61143abcb,General Physics II
ARCH161-M04LEC,ead17a63-dbb4-4200-9977-1d7288fd45ff,Global Hist of Architecture I
ARCH211-M03LEC,d5d59510-39c9-413a-a171-36bc674fb6f9,Statics & Strength of Material
ARCH362-M02LEC,c3b692b6-76f0-4409-b750-0e1d8d8540fd,History and Theory of the City
CSCI357-M01LEC,29e66d94-7f01-492e-b238-e473617e60aa,Cisco Academy Level I
CSCI362-M01LEC,7cd80732-149e-4638-83b3-e3077ad0cfd7,Info System Sec Engin & Admin
CSCI440-M01LEC,7aefa35f-1c39-4508-8485-40daffb1ad97,Adv Network & Intern Security
CSCI662-M01LEC,9b5f2250-0dbc-44c6-af42-3b87a4e10759,Inf. Sys. Sec. Eng. Admin.
FCWR111-M03LEC,af523625-973c-41e5-993f-a29c0b5d4c51,Writing I:Comp Intl Stds
FCWR151-M07LEC,4d72e4a1-9137-4e39-9d1b-a3d722744b28,Writing II:Fnd Rsrch Writ
FCWR151-M08LEC,4a87dd21-89d1-4f0f-9ca8-30d7677dc829,Writing II:Fnd Rsrch Writ
FCWR161-M01LEC,debe658b-3182-424c-af51-6101d807f38e,Writing II:Comp Intl Stds
ICSS308-M01LEC,a5d6167a-92fd-4c5f-9406-bfad6b413569,Seminar in Eco Sustain
INCS615-M01LEC,8f478534-6ae2-4801-8a51-82d5477572f2,Adv Netwk & Internet Security
ITEC357-M01LEC,ca253435-b154-4bb7-93d9-aa2eeb60597b,Cisco Academy Level 1
ITEC440-M01LEC,b8b2a0c8-f8e5-4c67-9ca5-88e08712114f,Adv Netwk & Internet Security
MATH310-M01LEC,a527d679-8403-405c-a2d6-35028348d81c,Linear Algebra
PHYS191-M01LEC,bca5a054-8988-464b-9716-b26d6c0a40f0,Physics of Sports
PHYS225-M01LEC,59f04708-a55f-4369-b708-36a6a57a3e7c,Introduction to Modern Physics
CHEM107-M01LEC,71856a30-c3b5-4d5b-8598-e0deaa5ca40f,Engineering Chemistry I
CSCI135-M03LEC,2b938508-3a49-4c94-9f21-a87edfccc48b,Digital Logic Design Fund
CSCI155-M05LEC,b9819daf-a569-4a13-8c3a-ce1eda027369,Computer Org and Architecture
CSCI155-M06LEC,39da2c55-ea64-46fe-b036-22154ff75ee1,Computer Org and Architecture
CSCI235-M01LEC,fae8d037-93a6-4e5b-bdd1-f4552f3b29d0,Elements of Discrete Structure
CSCI235-M02LEC,1747d8a0-94cf-4cf4-83a8-758cc6dc59fe,Elements of Discrete Structure
CSCI260-M05LEC,a4e00b57-4c79-4cc6-aac8-bb1ef2e6f7aa,Data Structures
CSCI260-M06LEC,d127b234-b495-4776-a3d1-7a1396e0e641,Data Structures
CSCI330-M01LEC,eed8865d-287b-4441-9ca7-bd562c87c7a0,Operating Systems
CSCI330-M02LEC,befb3d21-b6b9-4c03-a9ba-0701c26145cf,Operating Systems
CSCI335-M01LEC,74c6cac2-bdaa-4486-b04a-94e219123afe,Des Anal Algor
CSCI503-M05LEC,9e0dda09-908c-4bec-9fad-9746aaa702a7,Organ and Arch
CSCI507-M05LEC,6c607ce6-6317-4955-b995-3fe0036358ee,Data Structures
CSCI509-M01LEC,27c535fb-e33b-4ca2-bd46-51cf61b10e8d,Operating Systems
DTSC620-M01LEC,2f63ef88-e61e-4c04-b181-2aa83610993d,Statistics for Data Science
EENG125-M03LEC,007114b3-aa99-4767-a7ff-6847333efbb2,Fundamentals of Digital Logic
MATH260-M01LEC,11fdcc3e-e4c4-451d-a28e-9860dfba869f,Calculus III
PHYS180-M01LEC,d58f4527-9ed2-431b-a8cb-15889076dfd7,General Physics II
PSYC120-M01LEC,e4723d47-4ef5-4b79-a533-35d2922b539b,Career Development in Psych
AAID240-M01LEC,7ed47d87-13dc-4b54-b2eb-3b9391a71122,Visualization II
ARTA803-M01LEC,45c3c406-eb52-4878-97b8-d34c845ef7e7,Visual Comm & Emerging Tech
ARTC251-M02LEC,5dd9d46b-7568-42da-8df1-4ba70588796b,Computer Graphics II
ARTC351-M01LEC,8fe6fb00-e211-4175-9948-f48ad505816e,Digital Compositing
ARTC400-M01LEC,553c5dfc-57c9-4d3c-b9d7-661630962534,Thesis Proposal
ARTC406-M01LEC,5aa37855-4eda-4794-99dc-ece7713764d7,Thesis Production II
ARTD102-M02LEC,0161fc3d-f5aa-48c3-9f53-e780f385021b,Form and Space
ARTE801-M01LEC,0c0a2f13-6e83-47a9-a58a-0817caf41099,Dig Comp & Visl Effect
ARTI602-M01LEC,26f788f0-1a19-4d00-8ec2-44bc47ebffee,Human Computer Interaction Dsg
ARTI604-M01LEC,5924893e-876d-4f2e-9ce8-3d22ffec4ec1,UX/UI Design for VR/AR/MR
ARTI605-M01LEC,c8d2a4c4-bd0c-4ece-a706-2c631ac26f00,Unity Design
ARTI606-M01LEC,8777a2da-f88b-4567-b1f6-5508bcbff5c1,UX Research & Data Analytics
ARTQ452-M01LEC,3931dfd6-3a5c-436b-8cb8-22537f2e4a31,Technical Artist Studio
ARTQ453-M01LEC,c6f69286-8e78-4b3c-aba8-98855bf73de0,Emerging Tech for Games
ARTW151-M01LEC,206a2846-2d88-4032-84f9-ed5256590169,Drawing II
ARTW255-M01LEC,dac834d7-5952-4b8f-8570-954ffc2587cb,Concept & Visual Storytelling
ARTC251-M01LEC,5189d5a5-68aa-4d81-b578-0290aa7704de,Computer Graphics II
ARTD102-M01LEC,222cffe1-a768-4ffc-a01f-5f18e6dbbe2a,Form and Space
ARTG251-M01LEC,e0097293-523e-409a-93da-eed34a7ad2d0,Visual Identity
ARTG260-M01LEC,0c16afce-b4c3-4e3a-9f4c-fd425aa6a48e,Web Design
ARTG303-M01LEC,4e335473-301b-4b56-b61f-ce1f25ada9f9,Illustration
ARTG352-M01LEC,f38403e7-b914-48a3-8249-ba7e08c80ad9,Editorial Design
ARTG451-M01LEC,2b4851da-183e-492d-8e8f-c4cfa13a1c02,Portfolio
ARTG655-M01LEC,dbe03f7d-21af-41aa-a4cd-e2747744e473,Branding Design and Strategy
ARTI603-M01LEC,40a07a2c-7e04-413b-97f4-81caf9ffef97,User Interface & Prototyping
ARTI604-M02LEC,4959a624-7c3c-4c6e-99df-51be89f4559b,UX/UI Design for VR/AR/MR
ARTI609-M02LEC,2cbeaf51-18d2-4b65-a090-9d542f534697,Web & Mobile Development
ARTI609-M02LLAB,3b613b6e-ef72-4a8b-b4d4-316e9d2367fe,Web & Mobile Development
ARTW151-M02LEC,fa5141d4-2b63-4ad0-9c44-7c2645dda5ce,Drawing II
ARTG751-M01LEC,67310a17-1ee3-40f8-8396-ffee7b6b3d28,Info Dsgn & Data Visualization
ARTI608-M01LEC,8a2a2222-e9d8-4829-a435-70e3b545315d,Adv Research: Usability & Test
ARTS201-M01LEC,3eb307de-60a0-4756-9d63-752fc6e4ca51,Sculpture I
ARTS251-M01LEC,d0f60895-1f11-45e7-920e-163d742193a1,Sculpture II
ARTU872-M01LEC,5fff41c0-c343-45b2-ae13-f10fdfc978f8,Thesis II: Production
ARCH310-M01LEC,c201c42c-2d22-4405-a040-1933a86da923,Structural Design
CSCI202-M01LEC,37014862-4a94-40e2-b185-753e37e2aba6,Introduction to CS and AI
ARTC406-M02LEC,d6ccc871-26f5-4884-9d43-a6f280c435a1,Thesis Production II
ARTC410-M01LEC,9e23133c-a47c-4068-ad0b-64ef0c6822df,Portfolio
ARTC410-M02LEC,1638fd21-4aad-4e9b-8a29-dedd86c3ae7f,Portfolio
ARTG656-M01LEC,e396101b-8251-4e47-8dd9-7f5081dc43ee,Environmental Graphic Design
ARTG801-M01LEC,e200e7fe-27e8-46db-bace-d04a649f5e4d,Advertising Design
ARTI601-M01LEC,e394e0a0-e951-473b-b2c3-23fe7a82c982,UX Design Foundations
ARTI607-M01LEC,474801c8-3c63-4e60-96a8-ff2ff9b1be1c,Info Arch & Content Strategy
ARTI609-M01LLAB,4e124075-07e3-472d-a167-2ba0cea3dd56,Web & Mobile Development
ARTP802-M01LEC,c92932f6-178e-40e8-bf1f-9d73e3cf57dd,Master Project
ARTP802-M02LEC,55ad79ef-3a6e-4965-8be1-658e5855b2c4,Master Project
ARTC270-M01LEC,94dad44a-4d44-4ec4-a730-f396b51c7123,Game Theory & History
ARTC371-M01LEC,f7daf855-35a3-4a07-8813-1e2ac45c56c4,Game Design II
ARCH361-M03LEC,6a4cc47e-ec05-43bd-976e-356f7511a714,Arch Hist Sem
ARCH702C-M01LEC,315a3523-d592-4803-9233-598366d5ae19,Health and Design Studio 2
BUSI775-M01LEC,cd605cfd-c9aa-4b06-a102-2ddebe1a1f34,Risk Management Integrated Sem
FINC635-M01LEC,cc2a043e-8533-4bda-b078-cf6585dc8440,Insurance and Risk Management
BIOL155-M01LEC,c11a08a9-f657-4aa0-ae13-74f3729fbea1,Osteo Prin/Prac
MATH370-M01LEC,b6a7936c-551c-4280-bd0c-f557f90fcb39,Real Analysis
